iso3,country,year,income_group,adult_mortality_female,adult_mortality_male,age_0_14_pct,age_15_64_pct,age_65_plus_pct,age_dependency_ratio,agriculture_pct_gdp,education_exp_pct_gdp,fdi_inflows_pct_gdp,fertility_rate,gdp_growth,gdp_per_capita_ppp,gdp_per_capita_usd,gender_parity_secondary,gini,gni_per_capita_atlas,gov_expenditure_pct_gdp,health_exp_pct_gdp,health_exp_per_capita,hospital_beds_per_1000,immunization_dpt,immunization_measles,industry_pct_gdp,infant_mortality,inflation_cpi,internet_users_pct,life_expectancy,life_expectancy_female,life_expectancy_male,literacy_adult,maternal_mortality,military_exp_pct_gdp,mobile_subs_per_100,nurses_per_1000,oop_health_exp_pct,physicians_per_1000,population_density,population_total,poverty_rate_215,primary_enroll,remittances_pct_gdp,sanitation_access,secondary_enroll,services_pct_gdp,tax_revenue_pct_gdp,tb_incidence,tertiary_enroll,trade_pct_gdp,uhc_index,under5_mortality,unemployment,urban_pop_pct,water_access,wgi_corruption_control,wgi_gov_effectiveness,wgi_political_stability,wgi_regulatory_quality,wgi_rule_of_law,wgi_voice_accountability,hale_total,covid_deaths_per_million,covid_excess_mortality_per_million,covid_fully_vaccinated_pct,covid_stringency_index,covid_tests_per_thousand,covid_new_cases_per_million,covid_icu_per_million,covid_reproduction_rate,undp_eys,undp_eys_f,undp_eys_m,undp_gnipc,undp_hdi,undp_hdi_f,undp_hdi_m,undp_hdi_rank,undp_le,undp_le_f,undp_le_m,undp_mys,undp_mys_f,undp_mys_m,log_gdp_per_capita_usd,log_gdp_per_capita_ppp,log_gni_per_capita_atlas,log_health_exp_per_capita,log_population_total,log_population_density,gdp_per_capita_ppp_growth_pct,gdp_per_capita_usd_growth_pct,health_exp_per_capita_growth_pct,population_total_growth_pct,urban_pop_pct_growth_pct,gdp_per_capita_ppp_lag1,gdp_per_capita_ppp_lag2,gdp_per_capita_ppp_lag3,gdp_per_capita_ppp_lag5,gdp_per_capita_usd_lag1,gdp_per_capita_usd_lag2,gdp_per_capita_usd_lag3,gdp_per_capita_usd_lag5,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,gdp_growth_lag5,health_exp_pct_gdp_lag1,health_exp_pct_gdp_lag2,health_exp_pct_gdp_lag3,health_exp_pct_gdp_lag5,health_exp_per_capita_lag1,health_exp_per_capita_lag2,health_exp_per_capita_lag3,health_exp_per_capita_lag5,education_exp_pct_gdp_lag1,education_exp_pct_gdp_lag2,education_exp_pct_gdp_lag3,education_exp_pct_gdp_lag5,wgi_gov_effectiveness_lag1,wgi_gov_effectiveness_lag2,wgi_gov_effectiveness_lag3,wgi_gov_effectiveness_lag5,urban_pop_pct_lag1,urban_pop_pct_lag2,urban_pop_pct_lag3,urban_pop_pct_lag5,gdp_per_capita_ppp__x__wgi_gov_effectiveness,health_exp_pct_gdp__x__physicians_per_1000,education_exp_pct_gdp__x__urban_pop_pct,gdp_per_capita_ppp__x__education_exp_pct_gdp
MDG,Madagascar,2010,low,220.799,266.459,44.0154132782662,53.3186987775804,2.66588794415341,87.5514674326768,29.0780963483597,2.28856151148168,9.13867133828111,4.896,0.619239744622121,1463.87646786391,450.009391645726,0.9445608534447409,42.4,450.0,8.57346348699551,4.69762659,21.13975906,0.33,70.0,66.0,18.0075205568584,46.2,9.24732173644116,1.700000048,62.597,64.148,61.089,72.52824260788492,500.0,0.570214687272478,34.7635703189871,0.213,36.15040588,0.186,38.1458541114971,22183340.0,65.3,92.38365770524709,4.56614970399174,8.57423264106828,27.753063166909207,48.7541183093285,8.53531911755595,233.0,3.61032855425362,57.8748945101807,27.0,70.3,4.28,27.8651684949103,44.1945358943364,-0.3902245,-0.6564666,-1.1657418,-0.7429887,-0.8509099,-0.779294199999999,54.96138061,66.36434214342623,,-35.5787320566711,119.19975246319515,-61.625782502498566,-5.738109927274763,,2.815351503419052,9.911525249,9.818429947,10.00268507,1486.927503,0.488,0.472715969,0.503111543,177.0,62.873,64.606,61.209,4.705737318,4.346250875,5.092097146,6.111488163334034,7.28952619561865,6.111467339502679,3.097375044655783,16.914852159742033,3.6672945192940767,-1.0780518403375017,0.8277004586759285,8.02358066361939,2.951927110985708,0.9851264841807206,1479.82980025947,1577.33838928618,1493.37545004972,1342.51929937145,446.315238370592,512.579800058444,419.548001431865,305.812074924388,-3.9787086116544,6.71263253913001,5.71056419885052,4.75584509499119,4.38469839,4.08111811,4.60865784,5.21557808,19.56957817,20.91898537,19.33553123,15.9498682,2.82512998580933,2.55433988571167,2.90274000167847,3.30962991714477,-0.5389524,-0.5164841,-0.4517328,-0.566499099999999,27.5933392025561,27.31826536364,27.0400195163682,26.4743019495822,-960.9860076786302,0.8737585457399999,63.771152128403614,3350.171341917093
MDG,Madagascar,2011,low,217.716,264.507,43.6623662747043,53.6783158068713,2.65931791842448,86.2949697427707,29.0502057606452,2.38168001174927,7.05979214971634,4.737,1.57842705366555,1475.17055178114,506.163691559309,0.949729979038239,43.69044282210564,460.0,8.93506573962959,4.521595,22.88667488,0.32,73.0,62.0,17.8532728101343,45.2,9.48254048582992,1.899999976,62.86,64.449,61.317,72.0851640702945,492.0,0.623191026336477,38.0363591750174,0.208,27.97330856,0.137,39.2273910913638,22822300.0,67.74458957146476,95.72589752322195,2.90010801801538,9.07317377918647,29.93668,49.1347880329208,8.71032363773385,230.0,3.99246757065153,56.4830925951893,27.0,68.6,2.516,28.1336807024963,45.0153822584225,-0.4045495,-0.7418961,-0.8035247,-0.7428343,-0.8607739,-0.7694481,55.19191971,66.28159914921409,,-31.93771797690239,110.77202365269544,-55.71550618731942,-4.417557284939527,,2.6346190719948925,9.915530205,9.83757019,9.991840363,1467.542637,0.49,0.474934699,0.505009094,177.0,63.494,65.433,61.642,4.751675129,4.409100771,5.119518757,6.228833814518241,7.297206548472254,6.133398042996649,3.173320767054578,16.94324872991792,3.69454813402947,0.7715189201524808,12.478472884359482,8.263650569724135,2.880359765481666,0.9636123594050527,1463.87646786391,1479.82980025947,1577.33838928618,1416.40465948998,450.009391645726,446.315238370592,512.579800058444,324.146874882604,0.619239744622121,-3.9787086116544,6.71263253913001,5.3985084485368,4.69762659,4.38469839,4.08111811,5.07203865,21.13975906,19.56957817,20.91898537,16.44085503,2.28856151148168,2.82512998580933,2.55433988571167,2.83097004890442,-0.6564666,-0.5389524,-0.5164841,-0.5842788,27.8651684949103,27.5933392025561,27.31826536364,26.7586741989468,-1094.4232792012756,0.619458515,67.00542498607159,3513.384217098282
MDG,Madagascar,2012,low,216.105,264.152,43.2554259706515,54.0856517127504,2.65892231659813,84.89192078717,28.0006123574142,2.34067010879517,7.03680533355538,4.613,3.01114811621208,1463.61756926447,493.511162904211,0.953769981861115,42.6,470.0,8.75653017319682,3.91105914,19.30151749,0.3098480131812961,68.0,63.0,17.2760843242701,44.5,5.71384434191053,2.299999952,63.007,64.625,61.435,71.5699996948242,487.0,0.592764957720632,37.4155490576043,0.207,32.48873138,0.136,40.327672118186,23462438.0,67.3,97.61037424719885,2.85427352743637,9.57497737668474,30.99363,50.9548624555702,8.36825554307769,227.0,4.04987583552392,52.6517140811255,27.0,67.3,0.599,28.3988032871081,45.8324865165496,-0.612370899999999,-0.908933,-0.6903891,-0.7533594,-0.8274005,-0.8368405,55.38585999,59.91689523857323,,-28.65126849185053,104.15208852250538,-49.55260128195863,-3.5979028570720857,,2.449014794472676,10.08837032,10.01006031,10.16516972,1449.11078,0.492,0.472276057,0.509791994,177.0,63.544,65.476,61.695,4.79761294,4.471950667,5.146940368,6.203569724931759,7.289349442502355,6.154858094016418,3.010695636455831,16.970911359980075,3.7215323026737845,-0.7831624962090555,-2.4996910813812168,-15.664824221070962,2.804879438093444,0.9423672196161581,1475.17055178114,1463.87646786391,1479.82980025947,1493.37545004972,506.163691559309,450.009391645726,446.315238370592,419.548001431865,1.57842705366555,0.619239744622121,-3.9787086116544,5.71056419885052,4.521595,4.69762659,4.38469839,4.60865784,22.88667488,21.13975906,19.56957817,19.33553123,2.38168001174927,2.28856151148168,2.82512998580933,2.90274000167847,-0.7418961,-0.6564666,-0.5389524,-0.4517328,28.1336807024963,27.8651684949103,27.5933392025561,27.0400195163682,-1330.3303080842625,0.53190404304,66.47222997968795,3425.845895084789
MDG,Madagascar,2013,low,214.506,262.733,42.8208494978316,54.5107020051046,2.66844849706382,83.4502181265262,26.4930339794941,1.77695000171661,4.55464531104897,4.527,2.30037622800727,1473.40398077255,515.301589361832,0.9650121306957932,42.65316721705338,490.0,9.40419644416597,3.75156307,19.33186913,0.32,70.0,64.0,17.9096138237139,44.1,5.8264294445198,3.0,63.161,64.789,61.58,71.64499424902777,481.0,0.578559931839726,35.0948534776429,0.284,35.58833694,0.146,41.4391371605363,24109290.0,68.58367448154087,100.86417596340534,2.8796453014515,10.0796108433394,31.2680734890303,51.5008530957731,8.78559177293247,225.0,4.186720053214,56.3675817900932,29.0,66.4,0.995,28.6604637105393,46.645311071975,-0.7119532,-0.931553299999999,-0.6021042,-0.8753209,-1.0194324,-0.8737117,55.54405972,60.21002191123753,,-25.190009657792288,96.3163589011888,-43.477039147288224,-2.6347889773017634,,2.268789344347244,10.14561033,10.09224033,10.19804001,1439.94405,0.494,0.48067632,0.507493648,177.0,63.962,66.231,61.811,4.84355075,4.534800564,5.174361978,6.246691070249705,7.296009106279092,6.19644412779452,3.012189562912357,16.998107842839854,3.748070982731764,0.6686453971031625,4.415386742092897,0.15725001941286898,2.7569683934806744,0.9213783439599332,1463.61756926447,1475.17055178114,1463.87646786391,1577.33838928618,493.511162904211,506.163691559309,450.009391645726,512.579800058444,3.01114811621208,1.57842705366555,0.619239744622121,6.71263253913001,3.91105914,4.521595,4.69762659,4.08111811,19.30151749,22.88667488,21.13975906,20.91898537,2.34067010879517,2.38168001174927,2.28856151148168,2.55433988571167,-0.908933,-0.7418961,-0.6564666,-0.5164841,28.3988032871081,28.1336807024963,27.8651684949103,27.31826536364,-1372.554340521804,0.54772820822,50.928211039641646,2618.165206163043
MDG,Madagascar,2014,low,213.351,262.51,42.3854910292813,54.9016796242728,2.71282934644595,82.1437972798409,25.8453829296172,2.3812301158905,2.97751123297568,4.421,3.33920311195367,1498.83976908219,505.684922503435,0.980729997158051,41.858633888847415,500.0,9.85274238142876,4.46240282,22.56570244,0.32,68.0,66.0,19.2497828687657,43.8,6.08040811088302,3.700000048,63.261,64.91,61.66,72.97588432740106,477.0,0.556391260884791,39.2252725571455,0.25663163657705934,28.16691589,0.173,42.5650532829151,24764348.0,68.9365125503569,100.94549894844405,2.75045448970284,10.5872297277492,31.01487,50.8124409881822,8.44113338214288,221.0,4.68533144082284,61.9694322111234,29.0,65.7,1.385,28.9185894345838,47.4541920353579,-0.783836699999999,-0.9922593,-0.5624437,-0.8934656,-0.914848,-0.7331899,55.66025733,59.15928981295676,,-22.167640593613356,89.85873645205683,-37.128517548619925,-2.4847321459357694,,2.0923906449144543,10.20285034,10.17442036,10.2309103,1460.250114,0.497,0.483212033,0.511017002,177.0,64.255,66.356,62.25,4.889488561,4.59765046,5.201783589,6.227889355779882,7.313113560772701,6.2166061010848646,3.159792368545897,17.024915636560234,3.774255298749531,1.7263281925099294,-1.8662210745956864,16.727990905864342,2.7170356323226397,0.9006334532877025,1473.40398077255,1463.61756926447,1475.17055178114,1479.82980025947,515.301589361832,493.511162904211,506.163691559309,446.315238370592,2.30037622800727,3.01114811621208,1.57842705366555,-3.9787086116544,3.75156307,3.91105914,4.521595,4.38469839,19.33186913,19.30151749,22.88667488,19.56957817,1.77695000171661,2.34067010879517,2.38168001174927,2.82512998580933,-0.931553299999999,-0.908933,-0.7418961,-0.5389524,28.6604637105393,28.3988032871081,28.1336807024963,27.5933392025561,-1487.2377000816555,0.77199568786,68.86181607070377,3569.0823970328734
MDG,Madagascar,2015,low,212.559,260.451,41.9714963039348,55.2402498908382,2.78825380522701,81.0274179265593,25.7433543337656,2.21011996269226,2.89727727453157,4.335,3.13229807490305,1496.61172412841,445.320069480568,0.989000022411346,38.53122058729791,470.0,9.55868886975373,5.0062542,22.29386139,0.2719448597929692,62.0,60.0,18.950884731327,43.6,7.40419174202129,4.173999786,63.362,64.984,61.785,72.88079105266081,474.0,0.520469241195104,42.0572239372609,0.22398768620112164,25.1729393,0.20701614923668155,43.7035097971812,25426702.0,65.83359954054109,94.88795419634513,2.88654900506231,11.0976984755033,30.28786,50.7680550591088,8.94531037344997,219.0,4.65904652237845,61.2203788365078,31.0,65.3,1.785,29.1731079210354,48.258173464398,-0.784991,-0.999533399999999,-0.526357699999999,-0.878050799999999,-0.7873387,-0.6761863,55.78696086,44.76909915469483,,-19.078971305587828,82.20913750785121,-30.857780029341143,-2.56274244350179,,1.92656744987627,10.31361961,10.30121994,10.32608986,1450.16889,0.499,0.48787056,0.510183735,177.0,64.339,66.346,62.416,4.935426371,4.660500356,5.2292052,6.101036339211593,7.311626934304069,6.154858094016418,3.1481898662034102,17.05131047897335,3.800052017489671,-0.1486513101493392,-11.937245968107135,-1.2046646929019689,2.6746272504327484,0.8801206816374529,1498.83976908219,1473.40398077255,1463.61756926447,1463.87646786391,505.684922503435,515.301589361832,493.511162904211,450.009391645726,3.33920311195367,2.30037622800727,3.01114811621208,0.619239744622121,4.46240282,3.75156307,3.91105914,4.69762659,22.56570244,19.33186913,19.30151749,21.13975906,2.3812301158905,1.77695000171661,2.34067010879517,2.28856151148168,-0.9922593,-0.931553299999999,-0.908933,-0.6564666,28.9185894345838,28.6604637105393,28.3988032871081,27.8651684949103,-1495.9134050979303,1.0363754665839637,64.47606819005603,3307.6914478954805
MDG,Madagascar,2016,low,211.866,259.508,41.5878734183113,55.5455025357901,2.86662404589863,80.0325838882681,25.1334543599723,2.68719005584717,4.56460803171494,4.285,3.99314606199499,1561.51962374608,453.970714522463,0.994589984416962,37.577217412937046,450.0,9.31726443885761,5.33248854,24.20793915,0.2448271881129485,68.0,62.0,19.4099444668858,43.6,6.03575858154679,4.713699818,63.431,65.047,61.859,74.20926934977233,470.0,0.501387044175783,30.6447038676546,0.2748845001498308,23.05756569,0.17296411152568802,44.8606943966999,26099952.0,66.30717851816061,91.310918290632,2.52522893999761,11.6111708038341,30.14792,51.0107328908938,9.24485187347242,217.0,4.6583858057243,60.8346984831423,32.0,64.9,1.949,29.4239466316878,49.0575914521926,-0.794875999999999,-0.8355651,-0.4661162,-0.7997983,-0.7441264,-0.6621363,55.87925195,44.10473004119538,,-15.66247537720362,70.73751250131347,-24.97391662647425,-2.6708144323962593,,1.790676370113319,10.13768959,10.13339996,10.14233971,1464.426745,0.501,0.485599403,0.514870036,177.0,64.997,67.136,62.952,4.981364182,4.723350252,5.25662681,6.120233053192625,7.354054940729181,6.111467339502679,3.227158990535843,17.07744407152502,3.8256084189788817,4.336989920045609,1.9425679718377165,8.585671752936296,2.647807017992343,0.8598285494002322,1496.61172412841,1498.83976908219,1473.40398077255,1475.17055178114,445.320069480568,505.684922503435,515.301589361832,506.163691559309,3.13229807490305,3.33920311195367,2.30037622800727,1.57842705366555,5.0062542,4.46240282,3.75156307,4.521595,22.29386139,22.56570244,19.33186913,22.88667488,2.21011996269226,2.3812301158905,1.77695000171661,2.38168001174927,-0.999533399999999,-0.9922593,-0.931553299999999,-0.7418961,29.1731079210354,28.9185894345838,28.6604637105393,28.1336807024963,-1304.7513005673557,0.9223291425420133,79.0677367924493,4196.100004940681
MDG,Madagascar,2017,low,211.801,259.433,41.2409159055171,55.8156972159696,2.94338687851329,79.1610726988645,24.5501377693098,2.70137416707567,3.52797151000056,4.259,3.93330759462793,1546.88001890817,491.866848718929,1.01213002204895,39.726186357989285,450.0,10.5891148272501,4.80225945,23.62072182,0.18545952847164565,65.0,55.0,20.1123576645922,43.7,8.60905075422949,6.406000137,63.433,65.05,61.86,75.92580562757166,469.0,0.506222289767563,32.5906255978573,0.2744520571901317,25.63452148,0.1782891601730291,46.0439584049502,26788375.0,68.6398603203362,91.31882184253226,2.6014634175573,12.1276026442495,29.12022,51.0493152393528,10.0275447299671,215.0,5.07525058069797,65.3434015072915,31.0,64.9,2.123,29.671033028335,49.8519386234101,-0.922522,-0.819978,-0.535016199999999,-0.793997499999999,-0.7899503,-0.6761349,55.97143065,41.85497784760551,,-12.948174884600135,75.47326589455396,-16.774442437738344,-1.2475309602384321,,1.4827930652710037,10.00907993,10.03573513,9.98348999,1499.246896,0.502,0.486572067,0.515768436,177.0,65.094,67.243,63.038,5.027301993,4.786200149,5.284048421,6.200239053829086,7.344641543980572,6.111467339502679,3.2035884387668228,17.103478620049156,3.8510824498150766,-0.9375229497782134,8.347704595070482,-2.4257221003465723,2.637640866159452,0.8397459380282468,1561.51962374608,1496.61172412841,1498.83976908219,1463.61756926447,453.970714522463,445.320069480568,505.684922503435,493.511162904211,3.99314606199499,3.13229807490305,3.33920311195367,3.01114811621208,5.33248854,5.0062542,4.46240282,3.91105914,24.20793915,22.29386139,22.56570244,19.30151749,2.68719005584717,2.21011996269226,2.3812301158905,2.34067010879517,-0.8355651,-0.999533399999999,-0.9922593,-0.908933,29.4239466316878,29.1731079210354,28.9185894345838,28.3988032871081,-1268.4075841442834,0.8561908042734926,80.15256213319316,4178.701722644055
MDG,Madagascar,2018,low,211.022,258.334,40.9322941985732,56.0492179538872,3.01848784753958,78.4146213820003,23.9733833005861,2.84409999847412,4.44792798727992,4.246,3.19435651744398,1546.59563549795,500.45718552916,1.02973997592926,39.48792271356358,480.0,9.83236458371751,4.22160387,21.12731934,0.23087003542645113,74.0,68.0,21.4819574714216,43.9,8.59422958870476,7.747799873,63.491,65.102,61.923,76.6800003051758,466.0,0.532102174287315,38.7515500132643,0.285,29.32769394,0.195,47.2583808869027,27494926.0,69.65480876979649,95.60378,3.09230520731333,12.647045200372,29.84739,48.7393975825603,10.2831286792601,214.0,5.11877849200791,67.8415046683582,32.0,64.9,2.303,29.9181125346909,50.6411241447461,-0.9185574,-0.8877092,-0.7625617,-0.8901794,-0.7923835,-0.579241999999999,56.07886515,39.661154633848156,,-9.53430790813097,69.44465048076749,-9.802698491576962,-0.5425076622816754,,1.27270566499082,9.880470276,9.938070297,9.824640274,1503.650057,0.502,0.486836721,0.515477438,177.0,65.27,67.432,63.2,5.073239803,4.849050045,5.311470032,6.217518230934313,7.344457802647885,6.175867270105761,3.096813014326379,17.12951207289234,3.8765695098392734,-0.018384322426034938,1.7464760702219584,-10.555996124931289,2.6375284055117243,0.8327297068489115,1546.88001890817,1561.51962374608,1496.61172412841,1473.40398077255,491.866848718929,453.970714522463,445.320069480568,515.301589361832,3.93330759462793,3.99314606199499,3.13229807490305,2.30037622800727,4.80225945,5.33248854,5.0062542,3.75156307,23.62072182,24.20793915,22.29386139,19.33186913,2.70137416707567,2.68719005584717,2.21011996269226,1.77695000171661,-0.819978,-0.8355651,-0.999533399999999,-0.931553299999999,29.671033028335,29.4239466316878,29.1731079210354,28.6604637105393,-1372.9271743113768,0.82321275465,85.09010381426295,4398.672644559801
MDG,Madagascar,2019,low,210.437,258.689,40.6510269439411,56.2569911629362,3.09198189312276,77.7556849963264,22.9562520100657,3.01338389897728,3.36279830994653,4.221,4.41123212909589,1612.29772715626,499.818837622534,1.0380699634552,39.07865608498095,500.0,10.1328730758179,3.10129309,15.50084877,0.16375513520581528,69.0,60.0,22.445497353094,44.1,5.61051441492365,9.379400253,63.504,65.142,61.911,78.00355980854638,462.0,0.545343037675691,46.077978411707,0.27552730520133967,34.22468185,0.15447154219586656,48.5038741835682,28219554.0,71.11507402146327,97.26840058199778,2.89036438291827,13.1693375483997,30.054860293807337,49.803398923588,10.5318646212179,214.0,5.28586006164551,62.6013230457128,33.0,65.0,2.479,30.3046972370204,51.4242559942128,-0.925669499999999,-0.867749,-0.529453,-0.8495415,-0.8395324,-0.534724,56.15947792,45.551368772886605,,-5.9493121289089,58.6414346585542,-3.2651382132457343,-0.5242010899474678,,1.1115928776022486,9.36977005,9.464900017,9.277239799,1530.056557,0.498,0.48332429,0.510768189,177.0,65.882,68.21,63.662,4.912999948,4.663483302,5.186133385,6.216244434139431,7.386035640854556,6.2166061010848646,2.803411820189573,17.155525735306426,3.902050932846706,4.248175162938184,-0.12755295059876381,-26.63125633429272,2.635497182280111,1.2921426840722061,1546.59563549795,1546.88001890817,1561.51962374608,1498.83976908219,500.45718552916,491.866848718929,453.970714522463,505.684922503435,3.19435651744398,3.93330759462793,3.99314606199499,3.33920311195367,4.22160387,4.80225945,5.33248854,4.46240282,21.12731934,23.62072182,24.20793915,22.56570244,2.84409999847412,2.70137416707567,2.68719005584717,2.3812301158905,-0.8877092,-0.819978,-0.8355651,-0.9922593,29.9181125346909,29.671033028335,29.4239466316878,28.9185894345838,-1399.0697404421173,0.4790615264136844,91.31968671741853,4858.472011370337
MDG,Madagascar,2020,low,218.711,272.884,40.3891452851397,56.4572904886486,3.15356422621173,77.125045262279,24.6929443981327,3.25443385103636,2.74657132352467,4.17,-7.13767162064489,1490.32312837866,450.771615201509,1.0444485397051828,34.786682937704164,450.0,11.7977522159647,3.72316122,16.78295326,0.15325261044893385,67.0,55.0,19.4661871058768,44.3,4.20179312190557,11.35470009,62.706,64.576,60.916,72.03897909710103,447.0,0.673153896375499,54.8084663590199,0.23480870640950274,30.93841553,0.17265265113681094,49.7654795462358,28953556.0,65.53534095119255,93.13064234660783,3.79541630464955,13.6947390405503,33.30809587802529,50.3929947597023,9.52072872534251,214.0,5.17336117275841,49.0107073664371,33.0,65.1,3.292,30.7019474167548,52.2020747813196,-0.8463989,-0.9069144,-0.574674,-0.8711152,-0.858634599999999,-0.4743286,55.44883229,8.57,,-1.4462852823021137,48.48055248618784,3.47,1.6076795580110497,,0.8818560606060606,9.213435879,9.330857735,9.0995213,1393.178078,0.486,0.47180441,0.498538096,177.0,65.182,67.612,62.891,4.752760092,4.477916559,5.060796738,6.113176776034389,7.307419010519031,6.111467339502679,2.878240316405148,17.181203621447835,3.9272165871034437,-7.56526519408649,-9.812999977016812,8.27118894599732,2.6010403991501674,1.3108534846179465,1612.29772715626,1546.59563549795,1546.88001890817,1496.61172412841,499.818837622534,500.45718552916,491.866848718929,445.320069480568,4.41123212909589,3.19435651744398,3.93330759462793,3.13229807490305,3.10129309,4.22160387,4.80225945,5.0062542,15.50084877,21.12731934,23.62072182,22.29386139,3.01338389897728,2.84409999847412,2.70137416707567,2.21011996269226,-0.867749,-0.8877092,-0.819978,-0.999533399999999,30.3046972370204,29.9181125346909,29.671033028335,29.1731079210354,-1351.5955057796555,0.6428136552427635,99.91745696582515,4850.158037977918
MDG,Madagascar,2021,low,229.341,283.738,40.1348984137763,56.6577985720494,3.20730301417432,76.4982094615521,22.5220913616157,3.19807542117225,2.49072338064723,4.104,4.65068343174309,1577.43246056529,483.469463351195,1.0572187613415878,36.8,470.0,10.6901257901144,3.55335546,17.17938805,0.1652134378514309,55.0,43.0,22.2500946222266,44.4,5.81225118787715,13.74590015,62.516,64.256,60.833,74.6900024414062,467.0,0.67886477563931,53.9177233784298,0.2653149741111806,32.71157837,0.16137705523608636,51.0331436919904,29691083.0,69.2,94.54419972188825,3.06318819411447,14.2229663442332,30.861831840151936,49.6063940347523,10.3811967517346,216.0,5.3135678666922,55.2158585927485,34.0,65.0,3.498,31.1137123216036,52.9732968597974,-0.9473613,-0.9458829,-0.4612648,-0.8689985,-0.893154,-0.556467199999999,55.13701841,33.74,,1.83,47.57082191780822,11.45,2.931287671232877,,0.6086849315068493,9.213435879,9.330857735,9.0995213,1454.431899,0.484,0.469690446,0.496909733,177.0,64.485,66.87,62.234,4.592520237,4.292349815,4.935460091,6.183054402205611,7.364187519984325,6.154858094016418,2.90028842756674,17.20635735668308,3.9518808942340224,5.84499633186244,7.253750468531384,2.362127712914819,2.547276058249981,1.341168686335803,1490.32312837866,1612.29772715626,1546.59563549795,1561.51962374608,450.771615201509,499.818837622534,500.45718552916,453.970714522463,-7.13767162064489,4.41123212909589,3.19435651744398,3.99314606199499,3.72316122,3.10129309,4.22160387,5.33248854,16.78295326,15.50084877,21.12731934,24.20793915,3.25443385103636,3.01338389897728,2.84409999847412,2.68719005584717,-0.9069144,-0.867749,-0.8877092,-0.8355651,30.7019474167548,30.3046972370204,29.9181125346909,29.4239466316878,-1492.0663903536322,0.5734300403418691,99.50399863714466,5044.747980693119
MDG,Madagascar,2022,low,218.231,270.662,39.8661354559159,56.8662396538611,3.26762489022296,75.8512654399341,21.5442357878393,3.06772823003204,3.05272592480357,4.036,4.15609778386296,1716.97884873797,503.51453347296,1.0452976995156205,34.69289868756117,500.0,9.93703865401771,3.14948058,15.85809231,0.16526840524459652,57.0,44.0,23.3568161543654,44.1,8.16059031991844,17.81170082,63.068,64.801,61.387,76.16535166386048,439.0,0.653151211221591,64.7494924066919,0.281,30.41908646,0.172,52.3156772086628,30437261.0,71.18367612539276,96.56576963607233,2.5140303045849,14.7542849047499,33.99475201339541,48.4366085673273,9.24054268108139,218.0,5.87562673022926,70.5471344130961,34.0,64.5,3.186,31.5397813465886,53.7386722482621,-0.9659728,-0.9182243,-0.525026099999999,-0.831308199999999,-0.9669241,-0.533853399999999,55.89206582138828,46.52,,6.84,17.16558904109589,15.62,1.5712602739726027,,0.6544657534246575,9.213435879,9.330857735,9.0995213,1463.547925,0.487,0.472722095,0.499980323,177.0,65.23,67.617,62.97,4.592520237,4.292349815,4.935460091,6.223596647055559,7.448903790907278,6.2166061010848646,2.8248307972988203,17.231178139474665,3.9762304194182225,8.846425546655222,4.146088148529903,-7.691168836482509,2.5131383722176714,1.3693930848912572,1577.43246056529,1490.32312837866,1612.29772715626,1546.88001890817,483.469463351195,450.771615201509,499.818837622534,491.866848718929,4.65068343174309,-7.13767162064489,4.41123212909589,3.93330759462793,3.55335546,3.72316122,3.10129309,4.80225945,17.17938805,16.78295326,15.50084877,23.62072182,3.19807542117225,3.25443385103636,3.01338389897728,2.70137416707567,-0.9458829,-0.9069144,-0.867749,-0.819978,31.1137123216036,30.7019474167548,30.3046972370204,29.671033028335,-1576.5717014972286,0.54171065976,96.7554776059678,5267.224484641382
